Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[485]    0.0    0.01    0.04  200158         RB_SurfaceRailCore [485]
                0.04    0.00  200158/200158      DoRailCore [521]
                0.00    0.00  400316/123836018     VectorNormalize [208]
                0.00    0.00  200158/554707      CrossProduct [924]
-----------------------------------------------
                0.00    0.05     190/190         RE_RegisterModelReal [148]
[486]    0.0    0.00    0.05     190         R_RegisterIQM [486]
                0.00    0.05     190/22838       FS_ReadFile [116]
-----------------------------------------------
                0.00    0.05     190/190         RE_RegisterModelReal [148]
[487]    0.0    0.00    0.05     190         R_RegisterMDR [487]
                0.00    0.05     190/22838       FS_ReadFile [116]
-----------------------------------------------
                0.00    0.00     695/1693664     Field_VariableSizeDraw [751]
                0.00    0.00    1423/1693664     Con_DrawInput [632]
                0.00    0.00    4925/1693664     SCR_DrawSmallStringExt [785]
                0.03    0.02 1686621/1693664     Con_DrawSolidConsole [440]
[488]    0.0    0.03    0.02 1693664         SCR_DrawSmallChar [488]
                0.01    0.01 1691721/534869353     RE_StretchPic [107]
-----------------------------------------------
                0.00    0.00      28/8217526     EmitCallProcedure [862]
                0.00    0.00    4066/8217526     EmitCallErrJump [780]
                0.00    0.00   21009/8217526     EmitPtr [634]
                0.00    0.00   65211/8217526     EmitMovEDXStack [701]
                0.00    0.00   71809/8217526     EmitCallIns [683]
                0.00    0.00   83160/8217526     EmitCallConst [669]
                0.00    0.00  104519/8217526     EmitCallRel [710]
                0.00    0.00  144272/8217526     EmitJumpIns [573]
                0.00    0.00  714114/8217526     EmitMovEAXStack [502]
                0.00    0.00  867672/8217526     ConstOptimize [375]
                0.01    0.03 6141666/8217526     VM_Compile [264]
[489]    0.0    0.01    0.04 8217526         Emit4 [489]
                0.04    0.00 32870104/96274838     Emit1 [407]
-----------------------------------------------
                0.00    0.00      12/62395       RB_ShowImages [637]
                0.00    0.00      12/62395       R_LoadSurfaces [78]
                0.00    0.00      12/62395       R_FindImageFile [103]
                0.00    0.00      16/62395       R_InitSkins [854]
                0.00    0.00      16/62395       R_InitImages [410]
                0.00    0.00      16/62395       RE_Shutdown [617]
                0.00    0.00      16/62395       ParseStage [131]
                0.00    0.00      32/62395       R_Init [181]
                0.00    0.00      32/62395       R_InitShaders [187]
                0.00    0.00      54/62395       FinishShader [720]
                0.00    0.00      80/62395       GLimp_InitExtensions [790]
                0.00    0.00     144/62395       R_PrintLongString [797]
                0.00    0.00     272/62395       GfxInfo_f [764]
                0.00    0.00     540/62395       R_LoadImage [110]
                0.00    0.00    1404/62395       R_FindShaderReal [59]
                0.00    0.00    4725/62395       ScanAndLoadShaderFiles [189]
                0.00    0.05   55012/62395       R_AddMD3Surfaces [45]
[490]    0.0    0.00    0.05   62395         CL_RefPrintf [490]
                0.00    0.05    5953/17963       Com_Printf [400]
                0.01    0.00   56442/86724       Com_DPrintf [668]
-----------------------------------------------
                0.05    0.00  892287/892287      CL_Frame [3]
[491]    0.0    0.05    0.00  892287         CL_UpdateMumble [491]
-----------------------------------------------
                0.05    0.00  890265/890265      CL_CGameRendering [139]
[492]    0.0    0.05    0.00  890265         VM_Debug [492]
-----------------------------------------------
                                                 <spontaneous>
[493]    0.0    0.05    0.00                 R_DrawStripElements [493]
-----------------------------------------------
                0.05    0.00 14228578/14228578     increment [342]
[494]    0.0    0.05    0.00 14228578         free_ppnode [494]
-----------------------------------------------
                0.00    0.00      16/892747      InitOpenGL [560]
                0.05    0.00  892731/892747      RB_SwapBuffers [209]
[495]    0.0    0.05    0.00  892747         GLimp_EndFrame [495]
-----------------------------------------------
                0.00    0.00       3/51          IN_Shutdown [709]
                0.01    0.01      16/51          IN_Init [602]
                0.01    0.02      32/51          IN_Frame [199]
[496]    0.0    0.02    0.03      51         IN_DeactivateMouse [496]
                0.03    0.00      14/28          IN_GobbleMotionEvents [476]
-----------------------------------------------
                0.05    0.00 5922420/5922420     CL_UISystemCalls [92]
[497]    0.0    0.05    0.00 5922420         _vmf [497]
-----------------------------------------------
[498]    0.0    0.00    0.05   15955+1040    <cycle 3 as a whole> [498]
                0.00    0.03    9788             Cvar_Set2 <cycle 3> [561]
                0.00    0.02    7207             Cvar_Get <cycle 3> [571]
-----------------------------------------------
                0.00    0.05   17963/17963       Sys_Print [460]
[499]    0.0    0.00    0.05   17963         CON_Print [499]
                0.00    0.05   17963/17963       Sys_AnsiColorPrint [500]
                0.00    0.00   17963/17964       CON_Hide [963]
                0.00    0.00   17963/17964       CON_Show [964]
-----------------------------------------------
                0.00    0.05   17963/17963       CON_Print [499]
[500]    0.0    0.00    0.05   17963         Sys_AnsiColorPrint [500]
                0.05    0.00   29895/115645      Com_sprintf [373]
-----------------------------------------------
                0.05    0.00  272647/272647      R_AddBrushModelSurfaces [257]
[501]    0.0    0.05    0.00  272647         R_DlightBmodel [501]
                0.00    0.00  272647/2767798     R_TransformDlights [579]
-----------------------------------------------
                0.01    0.01  940137/2346597     ConstOptimize [375]
                0.01    0.02 1406460/2346597     VM_Compile [264]
[502]    0.0    0.02    0.03 2346597         EmitMovEAXStack [502]
                0.01    0.01 1044192/25750476     EmitString [290]
                0.00    0.00  714114/8217526     Emit4 [489]
-----------------------------------------------
                0.00    0.00      17/14244       FS_FOpenFileWrite [818]
                0.00    0.00      18/14244       FS_ListFilteredFiles [399]
                0.00    0.00      25/14244       FS_SV_FOpenFileRead [808]
                0.00    0.00      44/14244       FS_GetModList [706]
                0.00    0.01    2195/14244       FS_AddGameDirectory [308]
                0.00    0.04   11945/14244       FS_FOpenFileReadDir [253]
[503]    0.0    0.00    0.05   14244         FS_BuildOSPath [503]
                0.05    0.00   28488/115645      Com_sprintf [373]
                0.00    0.00   14244/14278       FS_ReplaceSeparators [974]
-----------------------------------------------
                0.01    0.00       1/3           CL_PlayCinematic_f [445]
                0.03    0.00       2/3           CL_Frame [3]
[504]    0.0    0.04    0.01       3         S_StopAllSounds [504]
                0.01    0.00       3/19          S_AL_StopAllSounds [513]
-----------------------------------------------
                0.00    0.05      12/12          RE_LoadWorldMap [77]
[505]    0.0    0.00    0.05      12         R_LoadFogs [505]
                0.05    0.00       1/1           ColorBytes4 [506]
                0.00    0.00       1/62937       R_FindShader [58]
                0.00    0.00      12/102721      Hunk_AllocDebug [940]
-----------------------------------------------
                0.05    0.00       1/1           R_LoadFogs [505]
[506]    0.0    0.05    0.00       1         ColorBytes4 [506]
-----------------------------------------------
                0.00    0.00  185685/2887566     ConstOptimize [375]
                0.00    0.04 2701881/2887566     VM_Compile [264]
[507]    0.0    0.00    0.04 2887566         EmitPushStack [507]
                0.01    0.03 1932325/25750476     EmitString [290]
                0.00    0.00 1932325/96274838     Emit1 [407]
-----------------------------------------------
                0.00    0.04      12/12          S_StartBackgroundTrack [509]
[508]    0.0    0.00    0.04      12         S_AL_StartBackgroundTrack [508]
